Phone Number,name,Phone to Name.name,Phone to Name.source,Phone to Name.vpa,Phone Name Attributes.businessNameDetected,Phone Name Attributes.digitalage,Phone Name Attributes.firstNameMatch,Phone Name Attributes.lastNameMatch,Phone Name Attributes.nameMatchScore,Phone Name Attributes.ndrScore,Phone Name Attributes.phoneFootprintStrengthOverall,Phone Name Attributes.phoneNameDigitalAge,Phone Name Attributes.unrScore,Phone Network.currentNetworkName,Phone Network.currentNetworkRegion,Phone Network.imsi,Phone Network.isPhoneReachable,Phone Network.numberBillingType,Phone Network.numberHasPortingHistory,Phone Network.portedFromNetworkName,Phone Network.portedFromNetworkRegion,Phone Social Premium.a23games,Phone Social Premium.amazon,Phone Social Premium.byjus,Phone Social Premium.flipkart,Phone Social Premium.housing,Phone Social Premium.indiamart,Phone Social Premium.instagram,Phone Social Premium.jeevansaathi,Phone Social Premium.jiomart,Phone Social Premium.my11,Phone Social Premium.paytm,Phone Social Premium.rummycircle,Phone Social Premium.shaadi,Phone Social Premium.swiggy,Phone Social Premium.whatsapp,Phone Social Premium.yatra,Risk Model.alternateRiskScore,Risk Model.digitalFootprint,Risk Model.identityConfidence,Risk Model.negativeInsights,Risk Model.phoneSocialMediaCount,Risk Model.positiveInsights,Risk Model.socialFootprintScore,Risk Model.telecomRisk,Zone,City,State
760687018513,John Sharma,,,,False,1928,True,False,86,1.0,High,1928,0.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",614,Medium,Faridabad,Faridabad,Haryana
790665406871,Lisa Smith,Raj Singh,PAYTM,053632565043@randomvpa,False,352,False,False,44,1.0,Low,-1,1.0,Reliance Jio,Rajasthan,4058680000.0,True,prepaid,True,IDEA,Rajasthan,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,571,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network.""]",6,[],655,Medium,Jaipur,Jaipur,Rajasthan
167960235358,Raj Brown,Lisa Singh,AXL,957228964132@randomvpa,False,2337,True,True,86,1.0,High,-1,0.0,Reliance Jio,Madhya Pradesh,4058630000.0,True,prepaid,True,IDEA,Madhya Pradesh,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,382,High,High,"[""Person's name does not match against bank records."",""Email does not exist.""]",7,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",679,Medium,Gwalior,Gwalior,Madhya Pradesh
654755799228,Priya Singh,,,,False,1135,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,532,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,[],613,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
649059097723,Priya Brown,,,,False,2338,False,False,-1,-1.0,Low,-1,-1.0,Reliance Jio,UP-East,4058710000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,492,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist.""]",8,"[""Person's phone has a digital age of more than 4 years.""]",681,Medium,Lucknow,Lucknow,Uttar Pradesh
990517525365,John Smith,Sam Smith,PAYTM,919122683143@randomvpa,False,912,True,False,100,1.0,Medium,-1,0.0,Airtel,Delhi,4041000000.0,True,prepaid,True,Airtel,UP-West,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",612,Medium,Faridabad,Faridabad,Haryana
800306411141,Lisa Brown,Priya Doe,YBL,320385404564@randomvpa,False,1928,False,True,61,0.0,Medium,-1,1.0,Reliance Jio,UP-West,4058702760.0,True,prepaid,True,BSNL,UP-West,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,579,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",639,Medium,Vrindavan,Vrindavan,Uttar Pradesh
447828430634,Lisa Doe,,,,False,1928,True,False,71,1.0,Medium,-1,0.0,Reliance Jio,Delhi,4058724538.0,True,prepaid,True,Airtel,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,429,High,High,"[""Person's name does not match against bank records."",""Email does not exist.""]",6,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",611,Medium,Faridabad,Faridabad,Haryana
778105300205,Tom Singh,Jane White,PAYTM,388467248301@randomvpa,False,42,False,False,-1,1.0,Low,-1,1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months.""]",4,[],639,Medium,Noida,Noida,Uttar Pradesh
574599950911,John White,John Smith,IBL,578615156057@randomvpa,False,220,False,False,-1,1.0,Medium,-1,1.0,Vodafone,Delhi,4041100000.0,True,prepaid,True,Reliance Jio,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network.""]",6,[],611,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
223329301164,Sue Brown,,,,False,1785,False,False,-1,-1.0,Low,-1,-1.0,Vodafone,Delhi,4041100000.0,True,prepaid,True,IDEA,Delhi,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,634,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,"[""Person's phone has a digital age of more than 4 years.""]",310,Medium,East,New Delhi,New Delhi
013547252228,Sue Smith,Tom Brown,PAYTM,966428507956@randomvpa,False,1918,True,True,100,1.0,Medium,-1,0.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,True,Airtel,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist.""]",6,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",611,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
823332526542,Raj Doe,,,,False,920,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,Delhi,4041087002.0,True,postpaid,True,Reliance Jio,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,532,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist.""]",8,[],652,Medium,Faridabad,Faridabad,Haryana
962014274732,Priya White,,,,False,-1,False,False,-1,-1.0,Low,-1,-1.0,Vodafone,Rajasthan,4046000000.0,True,prepaid,True,Airtel,Rajasthan,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Not Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,666,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,[],310,Medium,Jaipur,Jaipur,Rajasthan
478808018616,Jane Brown,,,,False,437,False,False,-1,-1.0,Low,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,650,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",1,[],354,Medium,Faridabad,Faridabad,Haryana
679863224477,Sue Doe,,,,False,496,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,571,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,[],195,Medium,Agra,Agra,Uttar Pradesh
993984879894,Raj Singh,Tom Smith,AXL,388531595099@randomvpa,False,114,False,False,-1,1.0,Medium,-1,1.0,Airtel,Delhi,4041000000.0,True,prepaid,True,Reliance Jio,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,571,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person's phone has a digital age of less than 6 months.""]",6,[],655,Medium,Noida,Noida,Uttar Pradesh
912926333366,Sue White,Jane Sharma,OKICICI,294496586525@randomvpa,False,1918,False,False,-1,1.0,High,-1,1.0,Reliance Jio,Rajasthan,4058686812.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,579,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",587,Medium,Jaipur,Jaipur,Rajasthan
233064576208,Priya Brown,Jane Sharma,PZ,496996928145@randomvpa,False,1895,True,True,100,1.0,High,1895,0.0,Reliance Jio,UP-East,4058719532.0,True,prepaid,True,Airtel,Delhi,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",584,Medium,Lucknow,Lucknow,Uttar Pradesh
224382696122,Sue Sharma,Sam White,PAYTM,760044683601@randomvpa,False,2322,True,False,100,1.0,High,-1,0.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,True,Vodafone,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist.""]",6,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",611,Medium,Vrindavan,Vrindavan,Uttar Pradesh
076026710850,Sam Doe,Jane Sharma,YBL,516615830775@randomvpa,False,1918,True,True,100,1.0,Medium,-1,0.0,Airtel,Delhi,4041096675.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,382,High,High,"[""Person's name does not match against bank records."",""Email does not exist.""]",8,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",691,Medium,Noida,Noida,Uttar Pradesh
112435727409,Lisa Smith,Sam Smith,OKICICI,434254012349@randomvpa,False,2135,False,False,-1,1.0,High,-1,1.0,Vodafone,UP-West,4056600000.0,True,prepaid,True,Reliance Jio,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,579,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,South,New Delhi,New Delhi
941374160056,Tom Doe,Jane Brown,PAYTM,632046891143@randomvpa,False,76,False,True,60,1.0,Low,-1,1.0,Airtel,Madhya Pradesh,4049372230.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person's phone has a digital age of less than 6 months.""]",6,[],611,Medium,Gwalior,Gwalior,Madhya Pradesh
642610709178,Tom Doe,,,,False,-1,False,False,-1,-1.0,Low,-1,-1.0,Airtel,Madhya Pradesh,4049300000.0,True,prepaid,True,IDEA,Madhya Pradesh,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,666,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",1,[],354,Medium,Gwalior,Gwalior,Madhya Pradesh
